date,pair_key,city_id,species_id,legal_status,access_status,product_availability,winning_mode,fishery_strength,seasonal_availability,seasonal_potential,score_t0,score_t0_25,score_t0_5,score_t0_75,score_t1,user_facing_score
2026-05-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,spring_pier,6.99,0.524,4.138,1.941,2.49,3.039,3.589,4.138,
2026-06-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_skamania,8.3,0.503,4.674,2.102,2.745,3.388,4.031,4.674,
2026-07-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_skamania,8.3,0.933,7.813,3.044,4.236,5.429,6.621,7.813,
2026-08-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_skamania,8.3,0.531,4.873,2.162,2.84,3.517,4.195,4.873,
2026-09-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,7.42,0.377,3.423,1.727,2.151,2.575,2.999,3.423,
2026-10-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,7.42,0.908,6.832,2.749,3.77,4.79,5.811,6.832,
2026-11-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,7.42,0.675,5.333,2.3,3.058,3.817,4.575,5.333,
2026-12-15,pentwater_mi/steelhead,pentwater_mi,steelhead,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,7.42,0.356,3.283,1.685,2.084,2.484,2.883,3.283,
2026-01-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.47,3.96,1.888,2.406,2.924,3.442,3.96,
2026-02-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.58,4.654,2.096,2.736,3.375,4.015,4.654,
2026-03-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.798,6.026,2.508,3.387,4.267,5.146,6.026,
2026-04-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.944,6.95,2.785,3.826,4.867,5.909,6.95,
2026-05-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.611,4.85,2.155,2.829,3.502,4.176,4.85,
2026-06-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.195,2.23,1.369,1.584,1.799,2.014,2.23,
2026-07-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,5.54,0.061,1.276,1.083,1.131,1.179,1.228,1.276,
2026-08-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.095,1.599,1.18,1.284,1.389,1.494,1.599,
2026-09-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,winter_spring_nearshore,7.3,0.177,2.114,1.334,1.529,1.724,1.919,2.114,
2026-10-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,5.54,0.61,3.769,1.831,2.315,2.8,3.285,3.769,
2026-11-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,5.54,0.936,5.251,2.275,3.019,3.763,4.507,5.251,
2026-12-15,pentwater_mi/brown_trout,pentwater_mi,brown_trout,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,fall_harbor,5.54,0.554,3.515,1.754,2.195,2.635,3.075,3.515,
2026-01-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.075,1.255,1.076,1.121,1.166,1.21,1.255,
2026-02-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.13,1.442,1.133,1.21,1.288,1.365,1.442,
2026-03-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.18,1.612,1.184,1.291,1.398,1.505,1.612,
2026-04-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.419,2.424,1.427,1.676,1.926,2.175,2.424,
2026-05-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.65,3.21,1.663,2.05,2.437,2.823,3.21,
2026-06-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.828,3.815,1.844,2.337,2.83,3.322,3.815,
2026-07-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,1,4.4,2.02,2.615,3.21,3.805,4.4,
2026-08-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.825,3.805,1.841,2.332,2.823,3.314,3.805,
2026-09-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.65,3.21,1.663,2.05,2.437,2.823,3.21,
2026-10-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.389,2.324,1.397,1.629,1.86,2.092,2.324,
2026-11-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.12,1.408,1.122,1.194,1.265,1.337,1.408,
2026-12-15,pentwater_mi/walleye,pentwater_mi,walleye,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_low_light,4.4,0.074,1.253,1.076,1.12,1.164,1.209,1.253,
2026-01-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_catch_and_immediate_release_only,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0,1,1,1,1,1,1,
2026-02-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_catch_and_immediate_release_only,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0,1,1,1,1,1,1,
2026-03-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_catch_and_immediate_release_only,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0,1,1,1,1,1,1,
2026-04-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_catch_and_immediate_release_only,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.108,1.582,1.174,1.276,1.378,1.48,1.582,
2026-05-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_catch_and_immediate_release_only,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.363,2.962,1.589,1.932,2.276,2.619,2.962,
2026-06-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.757,5.086,2.226,2.941,3.656,4.371,5.086,
2026-07-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.97,6.238,2.571,3.488,4.405,5.321,6.238,
2026-08-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.883,5.766,2.43,3.264,4.098,4.932,5.766,
2026-09-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.743,5.01,2.203,2.905,3.606,4.308,5.01,
2026-10-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0.313,2.689,1.507,1.802,2.098,2.394,2.689,
2026-11-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0,1,1,1,1,1,1,
2026-12-15,pentwater_mi/smallmouth_bass,pentwater_mi,smallmouth_bass,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,6.4,0,1,1,1,1,1,1,
2026-01-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-02-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-03-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-04-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-05-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0.3,2.32,1.396,1.627,1.858,2.089,2.32,
2026-06-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0.652,3.868,1.86,2.362,2.864,3.366,3.868,
2026-07-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,1,5.4,2.32,3.09,3.86,4.63,5.4,
2026-08-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0.871,4.832,2.149,2.82,3.491,4.161,4.832,
2026-09-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0.489,3.151,1.645,2.022,2.398,2.775,3.151,
2026-10-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0.07,1.308,1.092,1.146,1.2,1.254,1.308,
2026-11-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-12-15,pentwater_mi/freshwater_drum,pentwater_mi,freshwater_drum,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,warm_season_channel,5.4,0,1,1,1,1,1,1,
2026-01-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.063,1.431,1.129,1.205,1.28,1.356,1.431,
2026-02-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.093,1.633,1.19,1.301,1.412,1.523,1.633,
2026-03-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.12,1.816,1.245,1.388,1.53,1.673,1.816,
2026-04-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.237,2.611,1.483,1.765,2.047,2.329,2.611,
2026-05-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.35,3.38,1.714,2.13,2.547,2.963,3.38,
2026-06-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.655,5.456,2.337,3.117,3.896,4.676,5.456,
2026-07-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.951,7.465,2.94,4.071,5.202,6.334,7.465,
2026-08-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.772,6.249,2.575,3.493,4.412,5.331,6.249,
2026-09-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.5,4.4,2.02,2.615,3.21,3.805,4.4,
2026-10-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.313,3.129,1.639,2.011,2.384,2.757,3.129,
2026-11-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.12,1.816,1.245,1.388,1.53,1.673,1.816,
2026-12-15,pentwater_mi/yellow_perch,pentwater_mi,yellow_perch,open_under_reviewed_2026_rules,covered_subject_to_live_gate,private_research_not_published,summer_pier_schooling,7.8,0.074,1.506,1.152,1.24,1.329,1.417,1.506,
2026-01-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-02-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-03-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-04-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-05-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-06-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-07-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-08-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0.226,2.129,1.339,1.536,1.734,1.931,2.129,
2026-09-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0.706,4.529,2.059,2.676,3.294,3.912,4.529,
2026-10-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0.742,4.71,2.113,2.762,3.411,4.06,4.71,
2026-11-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0.123,1.615,1.185,1.292,1.4,1.508,1.615,
2026-12-15,rogers_city_mi/chinook_salmon,rogers_city_mi,chinook_salmon,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor_staging,6,0,1,1,1,1,1,1,
2026-01-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.359,2.797,1.539,1.853,2.168,2.482,2.797,
2026-02-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.491,3.453,1.736,2.165,2.595,3.024,3.453,
2026-03-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.665,4.323,1.997,2.578,3.16,3.741,4.323,
2026-04-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.918,5.591,2.377,3.181,3.984,4.787,5.591,
2026-05-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.674,4.37,2.011,2.601,3.19,3.78,4.37,
2026-06-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.19,1.952,1.286,1.452,1.619,1.786,1.952,
2026-07-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor,5.4,0.031,1.137,1.041,1.065,1.089,1.113,1.137,
2026-08-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,6,0.07,1.349,1.105,1.166,1.227,1.288,1.349,
2026-09-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor,5.4,0.461,3.03,1.609,1.964,2.319,2.674,3.03,
2026-10-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor,5.4,0.925,5.07,2.221,2.933,3.645,4.358,5.07,
2026-11-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor,5.4,0.675,3.97,1.891,2.411,2.931,3.45,3.97,
2026-12-15,rogers_city_mi/steelhead,rogers_city_mi,steelhead,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,fall_harbor,5.4,0.356,2.564,1.469,1.743,2.017,2.291,2.564,
2026-01-15,rogers_city_mi/brown_trout,rogers_city_mi,brown_trout,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,5.8,0.497,3.388,1.716,2.134,2.552,2.97,3.388,
2026-02-15,rogers_city_mi/brown_trout,rogers_city_mi,brown_trout,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,5.8,0.603,3.892,1.868,2.374,2.88,3.386,3.892,
2026-03-15,rogers_city_mi/brown_trout,rogers_city_mi,brown_trout,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,5.8,0.748,4.59,2.077,2.705,3.334,3.962,4.59,
2026-04-15,rogers_city_mi/brown_trout,rogers_city_mi,brown_trout,open_under_reviewed_2026_rules,covered_and_conditional_designated_areas,private_research_not_published,spring_harbor,5.8,0.965,5.632,2.39,3.2,4.011,4.821,5.632,
