speciesId,temperatureC,suitability,status,interpretation
smallmouth_bass,11.5,0.731250,available,hypothetical_research_only
smallmouth_bass,11.6,0.735000,available,hypothetical_research_only
smallmouth_bass,11.7,0.738750,available,hypothetical_research_only
smallmouth_bass,11.8,0.742500,available,hypothetical_research_only
smallmouth_bass,11.9,0.746250,available,hypothetical_research_only
smallmouth_bass,12.0,0.750000,available,hypothetical_research_only
smallmouth_bass,12.1,0.753750,available,hypothetical_research_only
smallmouth_bass,12.2,0.757500,available,hypothetical_research_only
smallmouth_bass,12.3,0.761250,available,hypothetical_research_only
smallmouth_bass,12.4,0.765000,available,hypothetical_research_only
smallmouth_bass,12.5,0.768750,available,hypothetical_research_only
smallmouth_bass,12.6,0.772500,available,hypothetical_research_only
smallmouth_bass,12.7,0.776250,available,hypothetical_research_only
smallmouth_bass,12.8,0.780000,available,hypothetical_research_only
smallmouth_bass,12.9,0.783750,available,hypothetical_research_only
smallmouth_bass,13.0,0.787500,available,hypothetical_research_only
smallmouth_bass,13.1,0.791250,available,hypothetical_research_only
smallmouth_bass,13.2,0.795000,available,hypothetical_research_only
smallmouth_bass,13.3,0.798750,available,hypothetical_research_only
smallmouth_bass,13.4,0.802500,available,hypothetical_research_only
smallmouth_bass,13.5,0.806250,available,hypothetical_research_only
smallmouth_bass,13.6,0.810000,available,hypothetical_research_only
smallmouth_bass,13.7,0.813750,available,hypothetical_research_only
smallmouth_bass,13.8,0.817500,available,hypothetical_research_only
smallmouth_bass,13.9,0.821250,available,hypothetical_research_only
smallmouth_bass,14.0,0.825000,available,hypothetical_research_only
smallmouth_bass,14.1,0.828750,available,hypothetical_research_only
smallmouth_bass,14.2,0.832500,available,hypothetical_research_only
smallmouth_bass,14.3,0.836250,available,hypothetical_research_only
smallmouth_bass,14.4,0.840000,available,hypothetical_research_only
smallmouth_bass,14.5,0.843750,available,hypothetical_research_only
smallmouth_bass,14.6,0.847500,available,hypothetical_research_only
smallmouth_bass,14.7,0.851250,available,hypothetical_research_only
smallmouth_bass,14.8,0.855000,available,hypothetical_research_only
smallmouth_bass,14.9,0.858750,available,hypothetical_research_only
smallmouth_bass,15.0,0.862500,available,hypothetical_research_only
smallmouth_bass,15.1,0.866250,available,hypothetical_research_only
smallmouth_bass,15.2,0.870000,available,hypothetical_research_only
smallmouth_bass,15.3,0.873750,available,hypothetical_research_only
smallmouth_bass,15.4,0.877500,available,hypothetical_research_only
smallmouth_bass,15.5,0.881250,available,hypothetical_research_only
smallmouth_bass,15.6,0.885000,available,hypothetical_research_only
smallmouth_bass,15.7,0.888750,available,hypothetical_research_only
smallmouth_bass,15.8,0.892500,available,hypothetical_research_only
smallmouth_bass,15.9,0.896250,available,hypothetical_research_only
smallmouth_bass,16.0,0.900000,available,hypothetical_research_only
smallmouth_bass,16.1,0.902500,available,hypothetical_research_only
smallmouth_bass,16.2,0.905000,available,hypothetical_research_only
smallmouth_bass,16.3,0.907500,available,hypothetical_research_only
smallmouth_bass,16.4,0.910000,available,hypothetical_research_only
smallmouth_bass,16.5,0.912500,available,hypothetical_research_only
smallmouth_bass,16.6,0.915000,available,hypothetical_research_only
smallmouth_bass,16.7,0.917500,available,hypothetical_research_only
smallmouth_bass,16.8,0.920000,available,hypothetical_research_only
smallmouth_bass,16.9,0.922500,available,hypothetical_research_only
smallmouth_bass,17.0,0.925000,available,hypothetical_research_only
smallmouth_bass,17.1,0.927500,available,hypothetical_research_only
smallmouth_bass,17.2,0.930000,available,hypothetical_research_only
smallmouth_bass,17.3,0.932500,available,hypothetical_research_only
smallmouth_bass,17.4,0.935000,available,hypothetical_research_only
smallmouth_bass,17.5,0.937500,available,hypothetical_research_only
smallmouth_bass,17.6,0.940000,available,hypothetical_research_only
smallmouth_bass,17.7,0.942500,available,hypothetical_research_only
smallmouth_bass,17.8,0.945000,available,hypothetical_research_only
smallmouth_bass,17.9,0.947500,available,hypothetical_research_only
smallmouth_bass,18.0,0.950000,available,hypothetical_research_only
smallmouth_bass,18.1,0.952500,available,hypothetical_research_only
smallmouth_bass,18.2,0.955000,available,hypothetical_research_only
smallmouth_bass,18.3,0.957500,available,hypothetical_research_only
smallmouth_bass,18.4,0.960000,available,hypothetical_research_only
smallmouth_bass,18.5,0.962500,available,hypothetical_research_only
smallmouth_bass,18.6,0.965000,available,hypothetical_research_only
smallmouth_bass,18.7,0.967500,available,hypothetical_research_only
smallmouth_bass,18.8,0.970000,available,hypothetical_research_only
smallmouth_bass,18.9,0.972500,available,hypothetical_research_only
smallmouth_bass,19.0,0.975000,available,hypothetical_research_only
smallmouth_bass,19.1,0.977500,available,hypothetical_research_only
smallmouth_bass,19.2,0.980000,available,hypothetical_research_only
smallmouth_bass,19.3,0.982500,available,hypothetical_research_only
smallmouth_bass,19.4,0.985000,available,hypothetical_research_only
smallmouth_bass,19.5,0.987500,available,hypothetical_research_only
smallmouth_bass,19.6,0.990000,available,hypothetical_research_only
smallmouth_bass,19.7,0.992500,available,hypothetical_research_only
smallmouth_bass,19.8,0.995000,available,hypothetical_research_only
smallmouth_bass,19.9,0.997500,available,hypothetical_research_only
smallmouth_bass,20.0,1.000000,available,hypothetical_research_only
smallmouth_bass,20.1,1.000000,available,hypothetical_research_only
smallmouth_bass,20.2,1.000000,available,hypothetical_research_only
smallmouth_bass,20.3,1.000000,available,hypothetical_research_only
smallmouth_bass,20.4,1.000000,available,hypothetical_research_only
smallmouth_bass,20.5,1.000000,available,hypothetical_research_only
smallmouth_bass,20.6,1.000000,available,hypothetical_research_only
smallmouth_bass,20.7,1.000000,available,hypothetical_research_only
smallmouth_bass,20.8,1.000000,available,hypothetical_research_only
smallmouth_bass,20.9,1.000000,available,hypothetical_research_only
smallmouth_bass,21.0,1.000000,available,hypothetical_research_only
smallmouth_bass,21.1,1.000000,available,hypothetical_research_only
smallmouth_bass,21.2,1.000000,available,hypothetical_research_only
smallmouth_bass,21.3,1.000000,available,hypothetical_research_only
smallmouth_bass,21.4,1.000000,available,hypothetical_research_only
smallmouth_bass,21.5,1.000000,available,hypothetical_research_only
smallmouth_bass,21.6,1.000000,available,hypothetical_research_only
smallmouth_bass,21.7,1.000000,available,hypothetical_research_only
smallmouth_bass,21.8,1.000000,available,hypothetical_research_only
smallmouth_bass,21.9,1.000000,available,hypothetical_research_only
smallmouth_bass,22.0,1.000000,available,hypothetical_research_only
smallmouth_bass,22.1,1.000000,available,hypothetical_research_only
smallmouth_bass,22.2,1.000000,available,hypothetical_research_only
smallmouth_bass,22.3,1.000000,available,hypothetical_research_only
smallmouth_bass,22.4,1.000000,available,hypothetical_research_only
smallmouth_bass,22.5,1.000000,available,hypothetical_research_only
smallmouth_bass,22.6,1.000000,available,hypothetical_research_only
smallmouth_bass,22.7,1.000000,available,hypothetical_research_only
smallmouth_bass,22.8,1.000000,available,hypothetical_research_only
smallmouth_bass,22.9,1.000000,available,hypothetical_research_only
smallmouth_bass,23.0,1.000000,available,hypothetical_research_only
smallmouth_bass,23.1,1.000000,available,hypothetical_research_only
smallmouth_bass,23.2,1.000000,available,hypothetical_research_only
smallmouth_bass,23.3,1.000000,available,hypothetical_research_only
smallmouth_bass,23.4,1.000000,available,hypothetical_research_only
smallmouth_bass,23.5,1.000000,available,hypothetical_research_only
smallmouth_bass,23.6,1.000000,available,hypothetical_research_only
smallmouth_bass,23.7,1.000000,available,hypothetical_research_only
smallmouth_bass,23.8,1.000000,available,hypothetical_research_only
smallmouth_bass,23.9,1.000000,available,hypothetical_research_only
smallmouth_bass,24.0,1.000000,available,hypothetical_research_only
smallmouth_bass,24.1,1.000000,available,hypothetical_research_only
smallmouth_bass,24.2,1.000000,available,hypothetical_research_only
smallmouth_bass,24.3,1.000000,available,hypothetical_research_only
smallmouth_bass,24.4,1.000000,available,hypothetical_research_only
smallmouth_bass,24.5,1.000000,available,hypothetical_research_only
smallmouth_bass,24.6,1.000000,available,hypothetical_research_only
smallmouth_bass,24.7,1.000000,available,hypothetical_research_only
smallmouth_bass,24.8,1.000000,available,hypothetical_research_only
smallmouth_bass,24.9,1.000000,available,hypothetical_research_only
smallmouth_bass,25.0,1.000000,available,hypothetical_research_only
smallmouth_bass,25.1,1.000000,available,hypothetical_research_only
smallmouth_bass,25.2,1.000000,available,hypothetical_research_only
smallmouth_bass,25.3,1.000000,available,hypothetical_research_only
smallmouth_bass,25.4,1.000000,available,hypothetical_research_only
smallmouth_bass,25.5,1.000000,available,hypothetical_research_only
smallmouth_bass,25.6,1.000000,available,hypothetical_research_only
smallmouth_bass,25.7,1.000000,available,hypothetical_research_only
smallmouth_bass,25.8,1.000000,available,hypothetical_research_only
smallmouth_bass,25.9,1.000000,available,hypothetical_research_only
smallmouth_bass,26.0,1.000000,available,hypothetical_research_only
smallmouth_bass,26.1,0.995000,available,hypothetical_research_only
smallmouth_bass,26.2,0.990000,available,hypothetical_research_only
smallmouth_bass,26.3,0.985000,available,hypothetical_research_only
smallmouth_bass,26.4,0.980000,available,hypothetical_research_only
smallmouth_bass,26.5,0.975000,available,hypothetical_research_only
smallmouth_bass,26.6,0.970000,available,hypothetical_research_only
smallmouth_bass,26.7,0.965000,available,hypothetical_research_only
smallmouth_bass,26.8,0.960000,available,hypothetical_research_only
smallmouth_bass,26.9,0.955000,available,hypothetical_research_only
smallmouth_bass,27.0,0.950000,available,hypothetical_research_only
smallmouth_bass,27.1,0.945000,available,hypothetical_research_only
smallmouth_bass,27.2,0.940000,available,hypothetical_research_only
smallmouth_bass,27.3,0.935000,available,hypothetical_research_only
smallmouth_bass,27.4,0.930000,available,hypothetical_research_only
smallmouth_bass,27.5,0.925000,available,hypothetical_research_only
smallmouth_bass,27.6,0.920000,available,hypothetical_research_only
smallmouth_bass,27.7,0.915000,available,hypothetical_research_only
smallmouth_bass,27.8,0.910000,available,hypothetical_research_only
smallmouth_bass,27.9,0.905000,available,hypothetical_research_only
smallmouth_bass,28.0,0.900000,available,hypothetical_research_only
smallmouth_bass,28.1,0.895000,available,hypothetical_research_only
smallmouth_bass,28.2,0.890000,available,hypothetical_research_only
smallmouth_bass,28.3,0.885000,available,hypothetical_research_only
smallmouth_bass,28.4,0.880000,available,hypothetical_research_only
smallmouth_bass,28.5,0.875000,available,hypothetical_research_only
smallmouth_bass,28.6,0.870000,available,hypothetical_research_only
smallmouth_bass,28.7,0.865000,available,hypothetical_research_only
smallmouth_bass,28.8,0.860000,available,hypothetical_research_only
smallmouth_bass,28.9,0.855000,available,hypothetical_research_only
smallmouth_bass,29.0,0.850000,available,hypothetical_research_only
smallmouth_bass,29.1,0.841667,available,hypothetical_research_only
smallmouth_bass,29.2,0.833333,available,hypothetical_research_only
smallmouth_bass,29.3,0.825000,available,hypothetical_research_only
smallmouth_bass,29.4,0.816667,available,hypothetical_research_only
smallmouth_bass,29.5,0.808333,available,hypothetical_research_only
smallmouth_bass,29.6,0.800000,available,hypothetical_research_only
smallmouth_bass,29.7,0.791667,available,hypothetical_research_only
smallmouth_bass,29.8,0.783333,available,hypothetical_research_only
smallmouth_bass,29.9,0.775000,available,hypothetical_research_only
smallmouth_bass,30.0,0.766667,available,hypothetical_research_only
smallmouth_bass,30.1,0.758333,available,hypothetical_research_only
smallmouth_bass,30.2,0.750000,available,hypothetical_research_only
smallmouth_bass,30.3,0.741667,available,hypothetical_research_only
smallmouth_bass,30.4,0.733333,available,hypothetical_research_only
smallmouth_bass,30.5,0.725000,available,hypothetical_research_only
smallmouth_bass,30.6,0.716667,available,hypothetical_research_only
smallmouth_bass,30.7,0.708333,available,hypothetical_research_only
smallmouth_bass,30.8,0.700000,available,hypothetical_research_only
smallmouth_bass,30.9,0.691667,available,hypothetical_research_only
smallmouth_bass,31.0,0.683333,available,hypothetical_research_only
smallmouth_bass,31.1,0.675000,available,hypothetical_research_only
smallmouth_bass,31.2,0.666667,available,hypothetical_research_only
smallmouth_bass,31.3,0.658333,available,hypothetical_research_only
smallmouth_bass,31.4,0.650000,available,hypothetical_research_only
smallmouth_bass,31.5,0.641667,available,hypothetical_research_only
smallmouth_bass,31.6,0.633333,available,hypothetical_research_only
smallmouth_bass,31.7,0.625000,available,hypothetical_research_only
smallmouth_bass,31.8,0.616667,available,hypothetical_research_only
smallmouth_bass,31.9,0.608333,available,hypothetical_research_only
smallmouth_bass,32.0,0.600000,available,hypothetical_research_only
freshwater_drum,0.0,0.300000,available,hypothetical_research_only
freshwater_drum,0.1,0.302500,available,hypothetical_research_only
freshwater_drum,0.2,0.305000,available,hypothetical_research_only
freshwater_drum,0.3,0.307500,available,hypothetical_research_only
freshwater_drum,0.4,0.310000,available,hypothetical_research_only
freshwater_drum,0.5,0.312500,available,hypothetical_research_only
freshwater_drum,0.6,0.315000,available,hypothetical_research_only
freshwater_drum,0.7,0.317500,available,hypothetical_research_only
freshwater_drum,0.8,0.320000,available,hypothetical_research_only
freshwater_drum,0.9,0.322500,available,hypothetical_research_only
freshwater_drum,1.0,0.325000,available,hypothetical_research_only
freshwater_drum,1.1,0.327500,available,hypothetical_research_only
freshwater_drum,1.2,0.330000,available,hypothetical_research_only
freshwater_drum,1.3,0.332500,available,hypothetical_research_only
freshwater_drum,1.4,0.335000,available,hypothetical_research_only
freshwater_drum,1.5,0.337500,available,hypothetical_research_only
freshwater_drum,1.6,0.340000,available,hypothetical_research_only
freshwater_drum,1.7,0.342500,available,hypothetical_research_only
freshwater_drum,1.8,0.345000,available,hypothetical_research_only
freshwater_drum,1.9,0.347500,available,hypothetical_research_only
freshwater_drum,2.0,0.350000,available,hypothetical_research_only
freshwater_drum,2.1,0.352500,available,hypothetical_research_only
freshwater_drum,2.2,0.355000,available,hypothetical_research_only
freshwater_drum,2.3,0.357500,available,hypothetical_research_only
freshwater_drum,2.4,0.360000,available,hypothetical_research_only
freshwater_drum,2.5,0.362500,available,hypothetical_research_only
freshwater_drum,2.6,0.365000,available,hypothetical_research_only
freshwater_drum,2.7,0.367500,available,hypothetical_research_only
freshwater_drum,2.8,0.370000,available,hypothetical_research_only
freshwater_drum,2.9,0.372500,available,hypothetical_research_only
freshwater_drum,3.0,0.375000,available,hypothetical_research_only
freshwater_drum,3.1,0.377500,available,hypothetical_research_only
freshwater_drum,3.2,0.380000,available,hypothetical_research_only
freshwater_drum,3.3,0.382500,available,hypothetical_research_only
freshwater_drum,3.4,0.385000,available,hypothetical_research_only
freshwater_drum,3.5,0.387500,available,hypothetical_research_only
freshwater_drum,3.6,0.390000,available,hypothetical_research_only
freshwater_drum,3.7,0.392500,available,hypothetical_research_only
freshwater_drum,3.8,0.395000,available,hypothetical_research_only
freshwater_drum,3.9,0.397500,available,hypothetical_research_only
freshwater_drum,4.0,0.400000,available,hypothetical_research_only
freshwater_drum,4.1,0.403750,available,hypothetical_research_only
freshwater_drum,4.2,0.407500,available,hypothetical_research_only
freshwater_drum,4.3,0.411250,available,hypothetical_research_only
freshwater_drum,4.4,0.415000,available,hypothetical_research_only
freshwater_drum,4.5,0.418750,available,hypothetical_research_only
freshwater_drum,4.6,0.422500,available,hypothetical_research_only
freshwater_drum,4.7,0.426250,available,hypothetical_research_only
freshwater_drum,4.8,0.430000,available,hypothetical_research_only
freshwater_drum,4.9,0.433750,available,hypothetical_research_only
freshwater_drum,5.0,0.437500,available,hypothetical_research_only
freshwater_drum,5.1,0.441250,available,hypothetical_research_only
freshwater_drum,5.2,0.445000,available,hypothetical_research_only
freshwater_drum,5.3,0.448750,available,hypothetical_research_only
freshwater_drum,5.4,0.452500,available,hypothetical_research_only
freshwater_drum,5.5,0.456250,available,hypothetical_research_only
freshwater_drum,5.6,0.460000,available,hypothetical_research_only
freshwater_drum,5.7,0.463750,available,hypothetical_research_only
freshwater_drum,5.8,0.467500,available,hypothetical_research_only
freshwater_drum,5.9,0.471250,available,hypothetical_research_only
freshwater_drum,6.0,0.475000,available,hypothetical_research_only
freshwater_drum,6.1,0.478750,available,hypothetical_research_only
freshwater_drum,6.2,0.482500,available,hypothetical_research_only
freshwater_drum,6.3,0.486250,available,hypothetical_research_only
freshwater_drum,6.4,0.490000,available,hypothetical_research_only
freshwater_drum,6.5,0.493750,available,hypothetical_research_only
freshwater_drum,6.6,0.497500,available,hypothetical_research_only
freshwater_drum,6.7,0.501250,available,hypothetical_research_only
freshwater_drum,6.8,0.505000,available,hypothetical_research_only
freshwater_drum,6.9,0.508750,available,hypothetical_research_only
freshwater_drum,7.0,0.512500,available,hypothetical_research_only
freshwater_drum,7.1,0.516250,available,hypothetical_research_only
freshwater_drum,7.2,0.520000,available,hypothetical_research_only
freshwater_drum,7.3,0.523750,available,hypothetical_research_only
freshwater_drum,7.4,0.527500,available,hypothetical_research_only
freshwater_drum,7.5,0.531250,available,hypothetical_research_only
freshwater_drum,7.6,0.535000,available,hypothetical_research_only
freshwater_drum,7.7,0.538750,available,hypothetical_research_only
freshwater_drum,7.8,0.542500,available,hypothetical_research_only
freshwater_drum,7.9,0.546250,available,hypothetical_research_only
freshwater_drum,8.0,0.550000,available,hypothetical_research_only
freshwater_drum,8.1,0.553750,available,hypothetical_research_only
freshwater_drum,8.2,0.557500,available,hypothetical_research_only
freshwater_drum,8.3,0.561250,available,hypothetical_research_only
freshwater_drum,8.4,0.565000,available,hypothetical_research_only
freshwater_drum,8.5,0.568750,available,hypothetical_research_only
freshwater_drum,8.6,0.572500,available,hypothetical_research_only
freshwater_drum,8.7,0.576250,available,hypothetical_research_only
freshwater_drum,8.8,0.580000,available,hypothetical_research_only
freshwater_drum,8.9,0.583750,available,hypothetical_research_only
freshwater_drum,9.0,0.587500,available,hypothetical_research_only
freshwater_drum,9.1,0.591250,available,hypothetical_research_only
freshwater_drum,9.2,0.595000,available,hypothetical_research_only
freshwater_drum,9.3,0.598750,available,hypothetical_research_only
freshwater_drum,9.4,0.602500,available,hypothetical_research_only
freshwater_drum,9.5,0.606250,available,hypothetical_research_only
freshwater_drum,9.6,0.610000,available,hypothetical_research_only
freshwater_drum,9.7,0.613750,available,hypothetical_research_only
freshwater_drum,9.8,0.617500,available,hypothetical_research_only
freshwater_drum,9.9,0.621250,available,hypothetical_research_only
freshwater_drum,10.0,0.625000,available,hypothetical_research_only
freshwater_drum,10.1,0.628750,available,hypothetical_research_only
freshwater_drum,10.2,0.632500,available,hypothetical_research_only
freshwater_drum,10.3,0.636250,available,hypothetical_research_only
freshwater_drum,10.4,0.640000,available,hypothetical_research_only
freshwater_drum,10.5,0.643750,available,hypothetical_research_only
freshwater_drum,10.6,0.647500,available,hypothetical_research_only
freshwater_drum,10.7,0.651250,available,hypothetical_research_only
freshwater_drum,10.8,0.655000,available,hypothetical_research_only
freshwater_drum,10.9,0.658750,available,hypothetical_research_only
freshwater_drum,11.0,0.662500,available,hypothetical_research_only
freshwater_drum,11.1,0.666250,available,hypothetical_research_only
freshwater_drum,11.2,0.670000,available,hypothetical_research_only
freshwater_drum,11.3,0.673750,available,hypothetical_research_only
freshwater_drum,11.4,0.677500,available,hypothetical_research_only
freshwater_drum,11.5,0.681250,available,hypothetical_research_only
freshwater_drum,11.6,0.685000,available,hypothetical_research_only
freshwater_drum,11.7,0.688750,available,hypothetical_research_only
freshwater_drum,11.8,0.692500,available,hypothetical_research_only
freshwater_drum,11.9,0.696250,available,hypothetical_research_only
freshwater_drum,12.0,0.700000,available,hypothetical_research_only
freshwater_drum,12.1,0.703750,available,hypothetical_research_only
freshwater_drum,12.2,0.707500,available,hypothetical_research_only
freshwater_drum,12.3,0.711250,available,hypothetical_research_only
freshwater_drum,12.4,0.715000,available,hypothetical_research_only
freshwater_drum,12.5,0.718750,available,hypothetical_research_only
freshwater_drum,12.6,0.722500,available,hypothetical_research_only
freshwater_drum,12.7,0.726250,available,hypothetical_research_only
freshwater_drum,12.8,0.730000,available,hypothetical_research_only
freshwater_drum,12.9,0.733750,available,hypothetical_research_only
freshwater_drum,13.0,0.737500,available,hypothetical_research_only
freshwater_drum,13.1,0.741250,available,hypothetical_research_only
freshwater_drum,13.2,0.745000,available,hypothetical_research_only
freshwater_drum,13.3,0.748750,available,hypothetical_research_only
freshwater_drum,13.4,0.752500,available,hypothetical_research_only
freshwater_drum,13.5,0.756250,available,hypothetical_research_only
freshwater_drum,13.6,0.760000,available,hypothetical_research_only
freshwater_drum,13.7,0.763750,available,hypothetical_research_only
freshwater_drum,13.8,0.767500,available,hypothetical_research_only
freshwater_drum,13.9,0.771250,available,hypothetical_research_only
freshwater_drum,14.0,0.775000,available,hypothetical_research_only
freshwater_drum,14.1,0.778750,available,hypothetical_research_only
freshwater_drum,14.2,0.782500,available,hypothetical_research_only
freshwater_drum,14.3,0.786250,available,hypothetical_research_only
freshwater_drum,14.4,0.790000,available,hypothetical_research_only
freshwater_drum,14.5,0.793750,available,hypothetical_research_only
freshwater_drum,14.6,0.797500,available,hypothetical_research_only
freshwater_drum,14.7,0.801250,available,hypothetical_research_only
freshwater_drum,14.8,0.805000,available,hypothetical_research_only
freshwater_drum,14.9,0.808750,available,hypothetical_research_only
freshwater_drum,15.0,0.812500,available,hypothetical_research_only
freshwater_drum,15.1,0.816250,available,hypothetical_research_only
freshwater_drum,15.2,0.820000,available,hypothetical_research_only
freshwater_drum,15.3,0.823750,available,hypothetical_research_only
freshwater_drum,15.4,0.827500,available,hypothetical_research_only
freshwater_drum,15.5,0.831250,available,hypothetical_research_only
freshwater_drum,15.6,0.835000,available,hypothetical_research_only
freshwater_drum,15.7,0.838750,available,hypothetical_research_only
freshwater_drum,15.8,0.842500,available,hypothetical_research_only
freshwater_drum,15.9,0.846250,available,hypothetical_research_only
freshwater_drum,16.0,0.850000,available,hypothetical_research_only
freshwater_drum,16.1,0.852500,available,hypothetical_research_only
freshwater_drum,16.2,0.855000,available,hypothetical_research_only
freshwater_drum,16.3,0.857500,available,hypothetical_research_only
freshwater_drum,16.4,0.860000,available,hypothetical_research_only
freshwater_drum,16.5,0.862500,available,hypothetical_research_only
freshwater_drum,16.6,0.865000,available,hypothetical_research_only
freshwater_drum,16.7,0.867500,available,hypothetical_research_only
freshwater_drum,16.8,0.870000,available,hypothetical_research_only
freshwater_drum,16.9,0.872500,available,hypothetical_research_only
freshwater_drum,17.0,0.875000,available,hypothetical_research_only
freshwater_drum,17.1,0.877500,available,hypothetical_research_only
freshwater_drum,17.2,0.880000,available,hypothetical_research_only
freshwater_drum,17.3,0.882500,available,hypothetical_research_only
freshwater_drum,17.4,0.885000,available,hypothetical_research_only
freshwater_drum,17.5,0.887500,available,hypothetical_research_only
freshwater_drum,17.6,0.890000,available,hypothetical_research_only
freshwater_drum,17.7,0.892500,available,hypothetical_research_only
freshwater_drum,17.8,0.895000,available,hypothetical_research_only
freshwater_drum,17.9,0.897500,available,hypothetical_research_only
freshwater_drum,18.0,0.900000,available,hypothetical_research_only
freshwater_drum,18.1,0.902500,available,hypothetical_research_only
freshwater_drum,18.2,0.905000,available,hypothetical_research_only
freshwater_drum,18.3,0.907500,available,hypothetical_research_only
freshwater_drum,18.4,0.910000,available,hypothetical_research_only
freshwater_drum,18.5,0.912500,available,hypothetical_research_only
freshwater_drum,18.6,0.915000,available,hypothetical_research_only
freshwater_drum,18.7,0.917500,available,hypothetical_research_only
freshwater_drum,18.8,0.920000,available,hypothetical_research_only
freshwater_drum,18.9,0.922500,available,hypothetical_research_only
freshwater_drum,19.0,0.925000,available,hypothetical_research_only
freshwater_drum,19.1,0.927500,available,hypothetical_research_only
freshwater_drum,19.2,0.930000,available,hypothetical_research_only
freshwater_drum,19.3,0.932500,available,hypothetical_research_only
freshwater_drum,19.4,0.935000,available,hypothetical_research_only
freshwater_drum,19.5,0.937500,available,hypothetical_research_only
freshwater_drum,19.6,0.940000,available,hypothetical_research_only
freshwater_drum,19.7,0.942500,available,hypothetical_research_only
freshwater_drum,19.8,0.945000,available,hypothetical_research_only
freshwater_drum,19.9,0.947500,available,hypothetical_research_only
freshwater_drum,20.0,0.950000,available,hypothetical_research_only
freshwater_drum,20.1,0.952500,available,hypothetical_research_only
freshwater_drum,20.2,0.955000,available,hypothetical_research_only
freshwater_drum,20.3,0.957500,available,hypothetical_research_only
freshwater_drum,20.4,0.960000,available,hypothetical_research_only
freshwater_drum,20.5,0.962500,available,hypothetical_research_only
freshwater_drum,20.6,0.965000,available,hypothetical_research_only
freshwater_drum,20.7,0.967500,available,hypothetical_research_only
freshwater_drum,20.8,0.970000,available,hypothetical_research_only
freshwater_drum,20.9,0.972500,available,hypothetical_research_only
freshwater_drum,21.0,0.975000,available,hypothetical_research_only
freshwater_drum,21.1,0.977500,available,hypothetical_research_only
freshwater_drum,21.2,0.980000,available,hypothetical_research_only
freshwater_drum,21.3,0.982500,available,hypothetical_research_only
freshwater_drum,21.4,0.985000,available,hypothetical_research_only
freshwater_drum,21.5,0.987500,available,hypothetical_research_only
freshwater_drum,21.6,0.990000,available,hypothetical_research_only
freshwater_drum,21.7,0.992500,available,hypothetical_research_only
freshwater_drum,21.8,0.995000,available,hypothetical_research_only
freshwater_drum,21.9,0.997500,available,hypothetical_research_only
freshwater_drum,22.0,1.000000,available,hypothetical_research_only
freshwater_drum,22.1,1.000000,available,hypothetical_research_only
freshwater_drum,22.2,1.000000,available,hypothetical_research_only
freshwater_drum,22.3,1.000000,available,hypothetical_research_only
freshwater_drum,22.4,1.000000,available,hypothetical_research_only
freshwater_drum,22.5,1.000000,available,hypothetical_research_only
freshwater_drum,22.6,1.000000,available,hypothetical_research_only
freshwater_drum,22.7,1.000000,available,hypothetical_research_only
freshwater_drum,22.8,1.000000,available,hypothetical_research_only
freshwater_drum,22.9,1.000000,available,hypothetical_research_only
freshwater_drum,23.0,1.000000,available,hypothetical_research_only
freshwater_drum,23.1,1.000000,available,hypothetical_research_only
freshwater_drum,23.2,1.000000,available,hypothetical_research_only
freshwater_drum,23.3,1.000000,available,hypothetical_research_only
freshwater_drum,23.4,1.000000,available,hypothetical_research_only
freshwater_drum,23.5,1.000000,available,hypothetical_research_only
freshwater_drum,23.6,1.000000,available,hypothetical_research_only
freshwater_drum,23.7,1.000000,available,hypothetical_research_only
freshwater_drum,23.8,1.000000,available,hypothetical_research_only
freshwater_drum,23.9,1.000000,available,hypothetical_research_only
freshwater_drum,24.0,1.000000,available,hypothetical_research_only
freshwater_drum,24.1,1.000000,available,hypothetical_research_only
freshwater_drum,24.2,1.000000,available,hypothetical_research_only
freshwater_drum,24.3,1.000000,available,hypothetical_research_only
freshwater_drum,24.4,1.000000,available,hypothetical_research_only
freshwater_drum,24.5,1.000000,available,hypothetical_research_only
freshwater_drum,24.6,1.000000,available,hypothetical_research_only
freshwater_drum,24.7,1.000000,available,hypothetical_research_only
freshwater_drum,24.8,1.000000,available,hypothetical_research_only
freshwater_drum,24.9,1.000000,available,hypothetical_research_only
freshwater_drum,25.0,1.000000,available,hypothetical_research_only
freshwater_drum,25.1,1.000000,available,hypothetical_research_only
freshwater_drum,25.2,1.000000,available,hypothetical_research_only
freshwater_drum,25.3,1.000000,available,hypothetical_research_only
freshwater_drum,25.4,1.000000,available,hypothetical_research_only
freshwater_drum,25.5,1.000000,available,hypothetical_research_only
freshwater_drum,25.6,1.000000,available,hypothetical_research_only
freshwater_drum,25.7,1.000000,available,hypothetical_research_only
freshwater_drum,25.8,1.000000,available,hypothetical_research_only
freshwater_drum,25.9,1.000000,available,hypothetical_research_only
freshwater_drum,26.0,1.000000,available,hypothetical_research_only
freshwater_drum,26.1,1.000000,available,hypothetical_research_only
freshwater_drum,26.2,1.000000,available,hypothetical_research_only
freshwater_drum,26.3,1.000000,available,hypothetical_research_only
freshwater_drum,26.4,1.000000,available,hypothetical_research_only
freshwater_drum,26.5,1.000000,available,hypothetical_research_only
freshwater_drum,26.6,1.000000,available,hypothetical_research_only
freshwater_drum,26.7,1.000000,available,hypothetical_research_only
