cityId,speciesId,localDate,regulationStatus,activeModeId,fisheryStrength,seasonalAvailability,idealTemperatureScore
algoma_wi,brown_trout,2027-09-05,open,spring_nearshore,7.6,0.12078431372549021,1.7971764705882354
algoma_wi,brown_trout,2027-11-20,open,fall_harbor,5.62,0.925,5.2735
manitowoc_wi,chinook_salmon,2027-01-20,open,fall_harbor_staging,8.5,0,1
manitowoc_wi,chinook_salmon,2027-04-20,open,spring_nearshore_transient,3.55,0.28,1.714
manitowoc_wi,chinook_salmon,2027-07-20,open,summer_coldwater_pulse,6.4,0.7714285714285714,5.1657142857142855
manitowoc_wi,chinook_salmon,2027-09-05,open,fall_harbor_staging,8.5,1,8.5
manitowoc_wi,chinook_salmon,2027-11-20,open,fall_harbor_staging,8.5,0,1
manitowoc_wi,coho_salmon,2027-01-20,open,fall_harbor_staging,7.2,0,1
manitowoc_wi,coho_salmon,2027-04-20,open,spring_nearshore,6.58,1,6.58
manitowoc_wi,coho_salmon,2027-07-20,open,summer_coldwater_pulse,6.08,0.9277777777777778,5.713111111111111
manitowoc_wi,coho_salmon,2027-09-05,open,fall_harbor_staging,7.2,0.35,3.17
manitowoc_wi,coho_salmon,2027-11-20,open,fall_harbor_staging,7.2,0.12,1.744
manitowoc_wi,steelhead,2027-01-20,open,winter_spring_thermal_front,6.83,0.3853333333333333,3.246493333333333
manitowoc_wi,steelhead,2027-04-20,open,winter_spring_thermal_front,6.83,0.9571428571428572,6.5801428571428575
manitowoc_wi,steelhead,2027-07-20,open,summer_coldwater_pulse,6.27,1,6.27
manitowoc_wi,steelhead,2027-09-05,open,summer_coldwater_pulse,6.27,0.2619047619047619,2.380238095238095
manitowoc_wi,steelhead,2027-11-20,open,fall_harbor_staging,7.2,0.7,5.34
manitowoc_wi,brown_trout,2027-01-20,open,fall_harbor,5.34,0.6124999999999999,3.65825
manitowoc_wi,brown_trout,2027-04-20,open,spring_nearshore,7.2,0.9057142857142857,6.615428571428572
manitowoc_wi,brown_trout,2027-07-20,open,fall_harbor,5.34,0.1016129032258064,1.4409999999999998
manitowoc_wi,brown_trout,2027-09-05,open,spring_nearshore,7.2,0.12078431372549021,1.7488627450980392
manitowoc_wi,brown_trout,2027-11-20,open,fall_harbor,5.34,0.925,5.0145
manitowoc_wi,smallmouth_bass,2027-01-20,open,warm_season_harbor,5.8,0,1
manitowoc_wi,smallmouth_bass,2027-04-20,open,warm_season_harbor,5.8,0.21073170731707316,2.0115121951219512
manitowoc_wi,smallmouth_bass,2027-07-20,open,warm_season_harbor,5.8,0.9360655737704918,5.493114754098361
manitowoc_wi,smallmouth_bass,2027-09-05,open,warm_season_harbor,5.8,0.6833333333333333,4.279999999999999
manitowoc_wi,smallmouth_bass,2027-11-20,open,warm_season_harbor,5.8,0,1
manitowoc_wi,northern_pike,2027-01-20,open,late_summer_fall_harbor,5.2,0.1914835164835165,1.8042307692307693
manitowoc_wi,northern_pike,2027-04-20,open,spring_harbor,4.86,0.9375,4.61875
manitowoc_wi,northern_pike,2027-07-20,open,late_summer_fall_harbor,5.2,0.38114754098360654,2.6008196721311476
manitowoc_wi,northern_pike,2027-09-05,open,late_summer_fall_harbor,5.2,0.8161290322580645,4.427741935483871
manitowoc_wi,northern_pike,2027-11-20,open,late_summer_fall_harbor,5.2,0.38857142857142857,2.632
waukegan_il,chinook_salmon,2027-01-20,open,fall_harbor_staging,7.6,0,1
waukegan_il,chinook_salmon,2027-04-20,open,spring_nearshore_transient,3.24,0.28,1.6272000000000002
waukegan_il,chinook_salmon,2027-07-20,open,summer_coldwater_pulse,5.75,0.7714285714285714,4.664285714285714
waukegan_il,chinook_salmon,2027-09-05,open,fall_harbor_staging,7.6,1,7.6
waukegan_il,chinook_salmon,2027-11-20,open,fall_harbor_staging,7.6,0,1
waukegan_il,coho_salmon,2027-01-20,open,fall_harbor_staging,6.62,0,1
waukegan_il,coho_salmon,2027-04-20,open,spring_nearshore,8.8,1,8.8
waukegan_il,coho_salmon,2027-07-20,open,summer_coldwater_pulse,4.9,0.9277777777777778,4.618333333333334
waukegan_il,coho_salmon,2027-09-05,open,fall_harbor_staging,6.62,0.35,2.9669999999999996
waukegan_il,coho_salmon,2027-11-20,open,fall_harbor_staging,6.62,0.12,1.6743999999999999
waukegan_il,steelhead,2027-01-20,open,winter_spring_thermal_front,6.45,0.3853333333333333,3.1000666666666667
waukegan_il,steelhead,2027-04-20,open,winter_spring_thermal_front,6.45,0.9571428571428572,6.216428571428572
waukegan_il,steelhead,2027-07-20,open,summer_coldwater_pulse,5.93,1,5.93
waukegan_il,steelhead,2027-09-05,open,summer_coldwater_pulse,5.93,0.2619047619047619,2.291190476190476
waukegan_il,steelhead,2027-11-20,open,fall_harbor_staging,6.8,0.7,5.06
waukegan_il,brown_trout,2027-01-20,open,cold_season_harbor,7,0.7975,5.785
waukegan_il,brown_trout,2027-04-20,open,cold_season_harbor,7,0.19268292682926824,2.1560975609756095
waukegan_il,brown_trout,2027-07-20,open,cold_season_harbor,7,0,1
waukegan_il,brown_trout,2027-09-05,open,cold_season_harbor,7,0.053061224489795916,1.3183673469387756
waukegan_il,brown_trout,2027-11-20,open,cold_season_harbor,7,1,7
waukegan_il,yellow_perch,2027-01-20,open,spring_harbor_schooling,5.4,0.21,1.924
waukegan_il,yellow_perch,2027-04-20,open,spring_harbor_schooling,5.4,0.8666666666666667,4.813333333333334
waukegan_il,yellow_perch,2027-07-20,open,spring_harbor_schooling,5.4,0.38,2.672
waukegan_il,yellow_perch,2027-09-05,open,spring_harbor_schooling,5.4,0.15327868852459017,1.6744262295081969
waukegan_il,yellow_perch,2027-11-20,open,spring_harbor_schooling,5.4,0.1784090909090909,1.7850000000000001
