cityId,cityName,stateCode,speciesId,speciesName,pairKey,month,monthName,checkpointDate,checkpointIdealPotential,checkpointActiveMode,monthMinIdealPotential,monthMeanIdealPotential,monthMaxIdealPotential,monthPeakDate,monthPeakActiveMode,relativeSeasonPhase
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,03,Mar,03-15,1,none,1,1.192,1.7,03-31,spring_nearshore_transient,off_season
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,04,Apr,04-15,2.356,spring_nearshore_transient,1.744,2.41,3.14,04-30,spring_nearshore_transient,shoulder
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,05,May,05-15,3.936,spring_nearshore_transient,3.193,4.001,4.832,05-31,spring_nearshore_transient,shoulder
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,06,Jun,06-15,3.568,spring_nearshore_transient,2.127,3.499,5,06-03,spring_nearshore_transient,shoulder
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,07,Jul,07-15,3.406,summer_coldwater_access,2.556,3.473,4.425,07-31,summer_coldwater_access,shoulder
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,08,Aug,08-15,5.356,fall_harbor_staging,4.492,5.958,8.3,08-30,fall_harbor_staging,peak
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,09,Sep,09-15,7.132,fall_harbor_staging,5.38,6.986,8.154,09-01,fall_harbor_staging,peak
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,10,Oct,10-15,3.206,fall_harbor_staging,1.13,3.124,5.234,10-01,fall_harbor_staging,shoulder
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
ludington_mi,Ludington,MI,chinook_salmon,Chinook salmon,ludington_mi/chinook_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,02,Feb,02-15,1,none,1,1.102,1.409,02-28,spring_nearshore,off_season
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,03,Mar,03-15,1.943,spring_nearshore,1.441,1.99,2.59,03-31,spring_nearshore,shoulder
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,04,Apr,04-15,2.668,spring_nearshore,2.47,2.643,2.8,04-05,spring_nearshore,shoulder
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,05,May,05-15,2.145,spring_nearshore,1.731,2.115,2.457,05-01,spring_nearshore,shoulder
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,06,Jun,06-15,1.36,spring_nearshore,1.24,1.431,1.705,06-01,spring_nearshore,off_season
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,07,Jul,07-15,1.831,summer_coldwater_access,1.481,1.859,2.254,07-31,summer_coldwater_access,shoulder
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,08,Aug,08-15,2.7,summer_coldwater_access,2.006,2.392,2.7,08-15,summer_coldwater_access,shoulder
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,09,Sep,09-15,3.4,fall_harbor_staging,2.56,3.431,4.312,09-30,fall_harbor_staging,strong
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,10,Oct,10-15,5.278,fall_harbor_staging,4.376,5.062,5.6,10-20,fall_harbor_staging,peak
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,11,Nov,11-15,3.036,fall_harbor_staging,1.123,2.991,4.79,11-01,fall_harbor_staging,strong
ludington_mi,Ludington,MI,coho_salmon,Coho salmon,ludington_mi/coho_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,01,Jan,01-15,3.99,winter_spring_thermal_front,3.75,4.007,4.264,01-31,winter_spring_thermal_front,shoulder
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,02,Feb,02-15,4.521,winter_spring_thermal_front,4.281,4.512,4.743,02-28,winter_spring_thermal_front,shoulder
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,03,Mar,03-15,5,winter_spring_thermal_front,4.76,5.084,5.516,03-31,winter_spring_thermal_front,strong
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,04,Apr,04-15,6,winter_spring_thermal_front,4.375,5.454,6,04-15,winter_spring_thermal_front,strong
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,05,May,05-15,2.75,winter_spring_thermal_front,1.721,2.857,4.267,05-01,winter_spring_thermal_front,shoulder
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,06,Jun,06-15,2.824,summer_thermal_break_or_upwelling,2.635,2.818,3,06-01,summer_thermal_break_or_upwelling,shoulder
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,07,Jul,07-15,2.342,summer_thermal_break_or_upwelling,1.955,2.312,2.623,07-01,summer_thermal_break_or_upwelling,off_season
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,08,Aug,08-15,1.594,summer_thermal_break_or_upwelling,1.32,1.607,1.931,08-01,summer_thermal_break_or_upwelling,off_season
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,09,Sep,09-15,3.372,fall_harbor_staging,1.791,3.493,5.324,09-30,fall_harbor_staging,strong
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,10,Oct,10-15,7.39,fall_harbor_staging,5.455,7.069,8.1,10-20,fall_harbor_staging,peak
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,11,Nov,11-15,5.558,fall_harbor_staging,3.13,5.375,7.163,11-01,fall_harbor_staging,peak
ludington_mi,Ludington,MI,steelhead,Steelhead,ludington_mi/steelhead,12,Dec,12-15,2.793,winter_spring_thermal_front,2.278,2.955,3.75,12-31,winter_spring_thermal_front,shoulder
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,01,Jan,01-15,4.9,winter_harbor_open_water,4.415,4.673,4.9,01-15,winter_harbor_open_water,shoulder
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,02,Feb,02-15,3.96,winter_harbor_open_water,3.565,3.975,4.384,02-01,winter_harbor_open_water,shoulder
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,03,Mar,03-15,4.459,spring_nearshore,3.194,4.716,6.83,03-31,spring_nearshore,peak
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,04,Apr,04-15,7.185,spring_nearshore,6.563,7.099,7.6,04-05,spring_nearshore,peak
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,05,May,05-15,5.749,spring_nearshore,4.47,5.613,6.521,05-01,spring_nearshore,strong
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,06,Jun,06-15,3.272,spring_nearshore,2.131,3.245,4.39,06-01,spring_nearshore,shoulder
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,07,Jul,07-15,1,none,1,1.255,2.056,07-01,spring_nearshore,off_season
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,08,Aug,08-15,1.198,fall_harbor,1,1.212,1.425,08-31,fall_harbor,off_season
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,09,Sep,09-15,1.645,fall_harbor,1.439,1.658,1.893,09-30,fall_harbor,off_season
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,10,Oct,10-15,2.141,fall_harbor,1.909,2.162,2.425,10-31,fall_harbor,off_season
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,11,Nov,11-15,2.755,winter_harbor_open_water,2.444,2.818,3.327,11-30,winter_harbor_open_water,shoulder
ludington_mi,Ludington,MI,brown_trout,Brown trout,ludington_mi/brown_trout,12,Dec,12-15,3.9,winter_harbor_open_water,3.365,3.938,4.51,12-31,winter_harbor_open_water,shoulder
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,03,Mar,03-15,1,none,1,1.179,1.653,03-31,spring_nearshore_transient,off_season
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,04,Apr,04-15,2.31,spring_nearshore_transient,1.694,2.339,3.016,04-30,spring_nearshore_transient,shoulder
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,05,May,05-15,3.8,spring_nearshore_transient,3.068,3.454,3.8,05-15,spring_nearshore_transient,shoulder
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,06,Jun,06-15,2.048,spring_nearshore_transient,1.827,2.314,3.108,06-01,spring_nearshore_transient,shoulder
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,07,Jul,07-15,3.171,summer_coldwater_access,2.405,3.232,4.091,07-31,summer_coldwater_access,shoulder
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,08,Aug,08-15,4.219,fall_harbor_staging,4.079,4.907,6.531,08-31,fall_harbor_staging,strong
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,09,Sep,09-15,7.249,fall_harbor_staging,5.835,6.972,7.8,09-08,fall_harbor_staging,peak
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,10,Oct,10-15,3.489,fall_harbor_staging,1.145,3.371,5.678,10-01,fall_harbor_staging,strong
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
grand_haven_mi,Grand Haven,MI,chinook_salmon,Chinook salmon,grand_haven_mi/chinook_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,02,Feb,02-15,1,none,1,1.206,1.825,02-28,spring_nearshore,off_season
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,03,Mar,03-15,2.776,spring_nearshore,1.888,2.866,3.918,03-31,spring_nearshore,shoulder
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,04,Apr,04-15,5.028,spring_nearshore,3.992,5.087,6.232,04-30,spring_nearshore,strong
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,05,May,05-15,6.263,spring_nearshore,4.857,6.063,6.8,05-07,spring_nearshore,strong
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,06,Jun,06-15,2.856,spring_nearshore,1.666,2.922,4.724,06-01,spring_nearshore,shoulder
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,07,Jul,07-15,2.613,summer_coldwater_access,1.933,2.667,3.434,07-31,summer_coldwater_access,shoulder
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,08,Aug,08-15,4.3,summer_coldwater_access,3.491,4.528,6.616,08-31,fall_harbor_staging,strong
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,09,Sep,09-15,8.504,fall_harbor_staging,6.834,8.058,8.8,09-10,fall_harbor_staging,peak
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,10,Oct,10-15,6.366,fall_harbor_staging,4.453,6.177,7.557,10-01,fall_harbor_staging,strong
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,11,Nov,11-15,2.736,fall_harbor_staging,1.109,2.692,4.333,11-01,fall_harbor_staging,shoulder
grand_haven_mi,Grand Haven,MI,coho_salmon,Coho salmon,grand_haven_mi/coho_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,01,Jan,01-15,4.647,winter_spring_thermal_front,4.355,4.668,4.982,01-31,winter_spring_thermal_front,shoulder
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,02,Feb,02-15,5.295,winter_spring_thermal_front,5.003,5.285,5.567,02-28,winter_spring_thermal_front,shoulder
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,03,Mar,03-15,5.88,winter_spring_thermal_front,5.588,5.982,6.51,03-31,winter_spring_thermal_front,strong
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,04,Apr,04-15,7.1,winter_spring_thermal_front,5.88,6.637,7.1,04-15,winter_spring_thermal_front,strong
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,05,May,05-15,4.66,winter_spring_thermal_front,2.507,4.295,5.799,05-01,winter_spring_thermal_front,shoulder
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,06,Jun,06-15,8.8,summer_thermal_break_or_upwelling,4.307,7.388,8.8,06-15,summer_thermal_break_or_upwelling,peak
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,07,Jul,07-15,7.084,summer_thermal_break_or_upwelling,5.344,6.801,7.885,07-01,summer_thermal_break_or_upwelling,strong
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,08,Aug,08-15,3.713,summer_thermal_break_or_upwelling,2.04,3.621,5.236,08-01,summer_thermal_break_or_upwelling,shoulder
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,09,Sep,09-15,3.318,fall_harbor_staging,1.883,3.408,5.134,09-30,fall_harbor_staging,shoulder
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,10,Oct,10-15,7.047,fall_harbor_staging,5.261,7.233,9.2,10-30,fall_harbor_staging,peak
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,11,Nov,11-15,7.396,fall_harbor_staging,4.068,6.903,8.974,11-01,fall_harbor_staging,peak
grand_haven_mi,Grand Haven,MI,steelhead,Steelhead,grand_haven_mi/steelhead,12,Dec,12-15,3.188,winter_spring_thermal_front,2.615,3.45,4.355,12-31,winter_spring_thermal_front,shoulder
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,01,Jan,01-15,5,winter_harbor_open_water,4.502,4.767,5,01-15,winter_harbor_open_water,strong
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,02,Feb,02-15,4.036,winter_harbor_open_water,3.631,4.051,4.471,02-01,winter_harbor_open_water,shoulder
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,03,Mar,03-15,3.798,spring_nearshore,3.021,4.127,5.752,03-31,spring_nearshore,strong
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,04,Apr,04-15,7.6,spring_nearshore,5.875,6.987,7.6,04-15,spring_nearshore,peak
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,05,May,05-15,6.239,spring_nearshore,4.898,6.045,6.874,05-01,spring_nearshore,peak
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,06,Jun,06-15,3.558,spring_nearshore,2.267,3.523,4.809,06-01,spring_nearshore,shoulder
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,07,Jul,07-15,1,none,1,1.286,2.183,07-01,spring_nearshore,off_season
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,08,Aug,08-15,1.222,fall_harbor,1,1.238,1.475,08-31,fall_harbor,off_season
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,09,Sep,09-15,1.72,fall_harbor,1.491,1.736,1.998,09-30,fall_harbor,off_season
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,10,Oct,10-15,2.276,fall_harbor,2.016,2.298,2.593,10-31,fall_harbor,off_season
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,11,Nov,11-15,2.9,fall_harbor,2.614,2.935,3.387,11-30,winter_harbor_open_water,shoulder
grand_haven_mi,Grand Haven,MI,brown_trout,Brown trout,grand_haven_mi/brown_trout,12,Dec,12-15,3.974,winter_harbor_open_water,3.426,4.013,4.6,12-31,winter_harbor_open_water,shoulder
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,03,Mar,03-15,1,none,1,1.264,1.962,03-31,spring_nearshore_transient,off_season
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,04,Apr,04-15,2.865,spring_nearshore_transient,2.023,2.939,3.942,04-30,spring_nearshore_transient,shoulder
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,05,May,05-15,5.037,spring_nearshore_transient,4.015,5.127,6.269,05-31,spring_nearshore_transient,strong
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,06,Jun,06-15,4.531,spring_nearshore_transient,2.54,4.426,6.5,06-03,spring_nearshore_transient,strong
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,07,Jul,07-15,4.227,summer_coldwater_access,3.088,4.317,5.594,07-31,summer_coldwater_access,shoulder
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,08,Aug,08-15,6.072,fall_harbor_staging,5.652,7.026,9.5,08-30,fall_harbor_staging,peak
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,09,Sep,09-15,8.14,fall_harbor_staging,6.1,7.97,9.33,09-01,fall_harbor_staging,peak
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,10,Oct,10-15,3.569,fall_harbor_staging,1.151,3.473,5.93,10-01,fall_harbor_staging,shoulder
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,11,Nov,11-15,1,none,1,1,1,11-01,none,off_season
manistee_mi,Manistee,MI,chinook_salmon,Chinook salmon,manistee_mi/chinook_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,02,Feb,02-15,1,none,1,1.094,1.375,02-28,spring_nearshore,off_season
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,03,Mar,03-15,1.807,spring_nearshore,1.404,1.848,2.337,03-31,spring_nearshore,off_season
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,04,Apr,04-15,2.873,spring_nearshore,2.373,2.895,3.427,04-30,spring_nearshore,shoulder
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,05,May,05-15,3.629,spring_nearshore,2.981,3.484,3.8,05-10,spring_nearshore,shoulder
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,06,Jun,06-15,1.964,spring_nearshore,1.448,2.032,2.913,06-01,spring_nearshore,shoulder
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,07,Jul,07-15,2.222,summer_coldwater_access,1.707,2.263,2.844,07-31,summer_coldwater_access,shoulder
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,08,Aug,08-15,3.5,summer_coldwater_access,2.842,3.265,3.983,08-31,fall_harbor_staging,shoulder
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,09,Sep,09-15,5.721,fall_harbor_staging,4.099,5.801,7.57,09-30,fall_harbor_staging,peak
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,10,Oct,10-15,7.408,fall_harbor_staging,5.67,7.209,8.2,10-05,fall_harbor_staging,peak
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,11,Nov,11-15,3.304,fall_harbor_staging,1.144,3.28,5.512,11-01,fall_harbor_staging,strong
manistee_mi,Manistee,MI,coho_salmon,Coho salmon,manistee_mi/coho_salmon,12,Dec,12-15,1,none,1,1,1,12-01,none,off_season
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,01,Jan,01-15,4.468,winter_spring_thermal_front,4.19,4.488,4.786,01-31,winter_spring_thermal_front,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,02,Feb,02-15,5.084,winter_spring_thermal_front,4.806,5.074,5.342,02-28,winter_spring_thermal_front,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,03,Mar,03-15,5.64,winter_spring_thermal_front,5.362,5.737,6.239,03-31,winter_spring_thermal_front,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,04,Apr,04-15,6.8,winter_spring_thermal_front,4.915,6.166,6.8,04-15,winter_spring_thermal_front,strong
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,05,May,05-15,3.03,winter_spring_thermal_front,1.621,3.003,4.789,05-01,winter_spring_thermal_front,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,06,Jun,06-15,3.52,summer_thermal_break_or_upwelling,2.064,3.558,4.8,06-26,summer_thermal_break_or_upwelling,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,07,Jul,07-15,4.212,summer_thermal_break_or_upwelling,3.465,4.144,4.645,07-01,summer_thermal_break_or_upwelling,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,08,Aug,08-15,2.528,summer_thermal_break_or_upwelling,1.637,2.48,3.402,08-01,summer_thermal_break_or_upwelling,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,09,Sep,09-15,3.544,fall_harbor_staging,1.848,3.66,5.664,09-30,fall_harbor_staging,shoulder
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,10,Oct,10-15,7.952,fall_harbor_staging,5.815,8.07,10,10-28,fall_harbor_staging,peak
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,11,Nov,11-15,7.79,fall_harbor_staging,4.34,7.331,9.534,11-01,fall_harbor_staging,peak
manistee_mi,Manistee,MI,steelhead,Steelhead,manistee_mi/steelhead,12,Dec,12-15,3.08,winter_spring_thermal_front,2.595,3.403,4.19,12-31,winter_spring_thermal_front,shoulder
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,01,Jan,01-15,5.2,winter_harbor_open_water,4.677,4.955,5.2,01-15,winter_harbor_open_water,shoulder
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,02,Feb,02-15,4.187,winter_harbor_open_water,3.763,4.204,4.645,02-01,winter_harbor_open_water,shoulder
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,03,Mar,03-15,4.361,spring_nearshore,3.29,4.654,6.649,03-31,spring_nearshore,strong
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,04,Apr,04-15,7.967,spring_nearshore,6.804,7.641,8.2,04-10,spring_nearshore,peak
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,05,May,05-15,6.521,spring_nearshore,5.007,6.286,7.222,05-01,spring_nearshore,peak
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,06,Jun,06-15,3.588,spring_nearshore,2.28,3.565,4.913,06-01,spring_nearshore,shoulder
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,07,Jul,07-15,1,none,1,1.289,2.195,07-01,spring_nearshore,off_season
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,08,Aug,08-15,1.245,fall_harbor,1,1.263,1.525,08-31,fall_harbor,off_season
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,09,Sep,09-15,1.796,fall_harbor,1.542,1.813,2.103,09-30,fall_harbor,off_season
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,10,Oct,10-15,2.41,fall_harbor,2.123,2.435,2.761,10-31,fall_harbor,off_season
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,11,Nov,11-15,3.1,fall_harbor,2.783,3.083,3.506,11-30,winter_harbor_open_water,shoulder
manistee_mi,Manistee,MI,brown_trout,Brown trout,manistee_mi/brown_trout,12,Dec,12-15,4.123,winter_harbor_open_water,3.547,4.164,4.78,12-31,winter_harbor_open_water,shoulder
frankfort_elberta_mi,Frankfort,MI,chinook_salmon,Chinook salmon,frankfort_elberta_mi/chinook_salmon,01,Jan,01-15,1,none,1,1,1,01-01,none,off_season
frankfort_elberta_mi,Frankfort,MI,chinook_salmon,Chinook salmon,frankfort_elberta_mi/chinook_salmon,02,Feb,02-15,1,none,1,1,1,02-01,none,off_season
frankfort_elberta_mi,Frankfort,MI,chinook_salmon,Chinook salmon,frankfort_elberta_mi/chinook_salmon,03,Mar,03-15,1,none,1,1.112,1.409,03-31,spring_nearshore_transient,off_season
